seed,f1_orbit_tied,f1_projection,f1_free
11,0.7403314917127072,0.716577540106952,0.7499999999999999
11,0.32876712328767127,0.5638766519823789,0.5714285714285714
11,0.49197860962566853,0.5388601036269429,0.5757575757575758
11,0.3591549295774648,0.5410958904109588,0.5397923875432526
11,0.42794759825327516,0.4100418410041841,0.41702127659574467
11,0.8275862068965518,0.8666666666666667,0.8432432432432433
11,0.47761194029850745,0.28708133971291866,0.2912621359223301
11,0.49673202614379086,0.5534591194968553,0.5975609756097561
11,0.5955882352941176,0.624113475177305,0.6474820143884893
11,0.8208092485549133,0.8603351955307262,0.8474576271186441
11,0.713375796178344,0.6871165644171779,0.6785714285714285
11,0.536764705882353,0.5177304964539008,0.5251798561151079
11,0.652542372881356,0.6311475409836065,0.6390041493775934
11,0.5972222222222221,0.5733333333333334,0.5806451612903226
11,0.1826086956521739,0.25,0.22033898305084748
11,0.3884514435695538,0.4223918575063613,0.4215938303341902
11,0.6116504854368933,0.588785046728972,0.5971563981042655
11,0.5976095617529881,0.640926640926641,0.6171875000000001
11,0.46861924686192463,0.46153846153846156,0.4672131147540984
11,0.23357664233576642,0.2836879432624113,0.26523297491039427
11,0.7727272727272727,0.7472527472527473,0.802139037433155
11,0.3589743589743589,0.28395061728395066,0.2682926829268293
11,0.6324786324786325,0.6115702479338843,0.6192468619246863
11,0.4413793103448276,0.27814569536423844,0.27450980392156865
11,0.7826086956521738,0.7766990291262136,0.740983606557377
11,0.5245901639344261,0.5047318611987381,0.5111821086261981
11,0.6049382716049383,0.6547619047619048,0.6589595375722542
11,0.5593869731800766,0.5387453874538745,0.5468164794007491
11,0.5882352941176472,0.6363636363636364,0.6206896551724138
11,0.20392156862745098,0.15849056603773584,0.14559386973180077
11,0.6885245901639345,0.6666666666666667,0.6737967914438503
11,0.5267175572519084,0.5036496350364963,0.5111111111111111
11,0.6006825938566553,0.49169435215946844,0.46308724832214765
11,0.5888888888888888,0.5806451612903225,0.5968586387434555
11,0.6301369863013698,0.6754966887417219,0.6845637583892619
11,0.47407407407407404,0.5390070921985816,0.589041095890411
11,0.3118279569892473,0.5,0.4789473684210526
11,0.5113636363636364,0.3891891891891892,0.39779005524861877
11,0.3866171003717472,0.37545126353790614,0.3795620437956204
11,0.6490765171503957,0.3580562659846547,0.330749354005168
11,0.3742690058479532,0.35754189944134074,0.36363636363636365
11,0.6748466257668712,0.7218934911242604,0.7011494252873564
11,0.532608695652174,0.5157894736842104,0.5538461538461539
11,0.7865853658536586,0.7633136094674557,0.7724550898203594
11,0.48056537102473496,0.46101694915254243,0.46735395189003437
11,0.8188976377952756,0.7786259541984734,0.7814910025706941
11,0.7359999999999999,0.7674418604651162,0.7372549019607842
11,0.3157894736842105,0.4491525423728814,0.45493562231759654
11,0.6172839506172839,0.5976095617529881,0.6048387096774193
11,0.423841059602649,0.4012738853503185,0.4322580645161291
11,0.3936170212765957,0.29591836734693877,0.2694300518134715
11,0.6225165562913907,0.5987261146496816,0.6419753086419754
11,0.4886649874055416,0.47665847665847666,0.4913151364764269
11,0.31718061674008813,0.28936170212765955,0.27586206896551724
11,0.5551330798479088,0.5347985347985348,0.5427509293680297
11,0.3462897526501767,0.341296928327645,0.34602076124567477
11,0.39357429718875503,0.37837837837837834,0.3843137254901961
11,0.5697674418604651,0.550561797752809,0.5355191256830601
11,0.4436860068259386,0.4262295081967213,0.4318936877076412
11,0.24427480916030528,0.23357664233576644,0.22535211267605632
11,0.4463276836158192,0.4316939890710383,0.4364640883977901
11,0.5396825396825395,0.5382262996941896,0.5139318885448916
11,0.7554179566563468,0.7327327327327327,0.7598784194528875
11,0.2711864406779661,0.3333333333333333,0.36363636363636365
11,0.5932721712538227,0.5722713864306784,0.5850746268656717
